ID	Description	GeneRatio	BgRatio	pvalue	p_adjust	qvalue	geneID	Count	GO	Sample
GO:0043687	post-translational protein modification	160/4519	441/17381	9.14614442737853e-07	4.33037531038009e-05	3.3779709546953e-05	5704/57719/10272/9817/27252/5711/412/79176/5691/7466/150465/84085/6696/652/718/54850/4738/9040/7428/3915/5700/5717/5689/2034/51665/5709/1462/8614/23363/9820/1000/79672/55527/5686/6502/56929/154881/140459/11098/55294/10618/26100/5692/54165/115290/92591/899/150726/25879/122769/7184/4218/6383/9655/10116/26263/54587/84971/5708/79791/79642/140461/55175/123879/54461/80176/84861/9021/6468/5034/140460/5693/57104/3091/64410/144699/26234/84236/8816/25870/9474/10489/8720/23463/1435/375056/351/64708/26224/410/79754/5699/11091/55958/79016/1122/51514/56995/5768/50717/5710/26235/22854/8945/50863/8451/4221/9903/79269/10970/84078/89890/3486/414/57542/54876/80028/9318/3912/84141/8542/116372/9306/1471/4924/23192/4148/8454/5861/2621/23198/23014/26267/80204/1154/150684/22901/55827/3491/54972/5701/54620/26190/5695/126433/84727/334/5702/5719/813/90135/10197/123228/55832/1368/122416/8766/90864/2873/5611	160	BP	group1
GO:0016311	dephosphorylation	154/4519	422/17381	9.82948681633902e-07	4.61755501770676e-05	3.60198957677687e-05	5536/57662/26469/1741/23645/10454/284352/7040/1845/81566/57460/80824/5210/5507/1843/1846/10199/81537/5782/53/51496/9891/5525/9663/5159/29855/54928/8178/5802/7531/5523/63898/3705/85464/115024/55917/10395/5531/3672/84959/55066/4690/808/221908/5793/54704/3636/7248/161742/6609/9150/7184/54949/993/140838/10421/54205/8493/5780/124997/79660/57546/5511/5499/84792/9475/5209/65018/11221/5494/4088/11099/157313/283871/5501/10507/23076/5496/818/121665/7529/3064/5792/54434/5532/23381/163882/7042/55105/5784/8871/84919/5796/2629/2029/1847/8945/5509/5770/56623/9562/63935/58490/138639/84930/5520/5789/9088/3628/5781/11072/10106/596/6093/2280/23239/9989/147699/8897/114794/79178/3631/57181/5208/5795/5495/114971/5783/25930/9530/5510/23307/23075/51559/55844/7803/5515/5528/192111/3551/65125/131870/23141/8776/23293/53349/23035/23399/80279/9110/5797/5300/55125/9858	154	BP	group1
GO:0072698	protein localization to microtubule cytoskeleton	26/4519	42/17381	1.00631825594453e-06	4.69069121937554e-05	3.65904051284277e-05	81610/2932/81926/64770/1453/4281/27185/10615/26005/6491/2804/79648/23386/4926/283489/9851/1855/1729/9585/6790/11190/23636/3192/11043/324/636	26	BP	group1
GO:0051099	positive regulation of binding	73/4519	170/17381	1.10246479880786e-06	5.09932371940896e-05	3.97780011618446e-05	57761/8767/7040/2648/3280/652/148022/9026/5914/1965/5310/9618/2033/2932/118/10769/113130/117854/2043/1054/808/151636/3148/55323/81620/5308/7015/84792/23129/1488/5329/2035/1981/351/3077/121665/5663/142/90780/8874/8721/25/6789/1025/90529/7295/8829/25805/4221/1203/6497/2296/114609/1499/4233/2280/3146/28996/408/51339/6872/3925/65981/627/9709/26086/7291/340061/7189/3297/7186/5901/567	73	BP	group1
GO:0035904	aorta development	30/4519	52/17381	1.28349679964304e-06	5.89134828721647e-05	4.59563016408949e-05	10454/4015/3280/9784/6909/6659/1948/6495/182/3340/5159/6722/4851/4091/56999/84516/23129/3516/23462/4638/7042/51684/2022/8928/4824/55636/144165/10427/163/1785	30	BP	group1
GO:0043405	regulation of MAP kinase activity	127/4519	337/17381	1.29806252164294e-06	5.91306813836285e-05	4.61257304341381e-05	7984/4616/4282/10454/57761/1445/8767/7040/10392/1845/4254/80824/11329/5997/1843/1846/5335/652/23162/5894/4294/57498/8737/7057/51196/57551/10961/5159/8312/84962/79594/2247/3480/56034/1956/2043/3672/9261/7039/7855/161742/10818/6609/136/5598/9344/4296/10221/1857/10494/5998/7334/2149/3735/11221/84231/5600/3301/5155/2185/7477/9020/6416/1399/2074/4763/5058/200734/5663/8682/128239/4215/4216/23328/28956/2629/6464/1847/60370/1647/5770/7335/7422/2889/958/1902/2048/9500/369/10253/257397/5781/11072/11214/5606/2260/3265/5609/1398/5154/5795/51347/408/23636/9448/9839/51755/2081/8517/6714/8692/28988/8754/5291/5515/3156/3084/7189/8322/7316/23118/7186/4293/7314/2873/80279/2064	127	BP	group1
GO:0009314	response to radiation	158/4519	437/17381	1.35374936611782e-06	6.1203721341853e-05	4.77428347876613e-05	1407/1497/2767/23411/7040/595/3398/2956/1843/1958/79913/2342/2002/8554/3727/1965/8553/10010/4609/1535/9187/1387/9683/2033/7158/867/3383/5371/90381/150094/388/1956/25836/7508/2071/3150/2063/4041/56339/121457/83658/51435/4968/993/3726/4204/2237/8493/5883/57805/5499/5591/9212/5187/165918/65123/3735/23373/8243/123879/3309/3157/6794/79184/64782/842/5501/3091/10522/55031/143570/221927/84236/5892/351/10276/641/26224/2074/4763/63979/3981/85456/7516/51150/55159/23596/142/4216/51514/25896/64710/7391/50848/5796/7412/1647/7398/3725/8704/9025/7295/598/10524/51720/4221/9397/64421/164312/5111/675/1788/83932/208/1621/51455/11346/3373/5936/3265/5609/596/22976/468/5970/22954/112724/1936/408/3688/6872/8930/1385/3269/10206/8692/54929/85461/83695/4193/2793/3156/57654/60626/10413/3297/3014/4297/9600/10988/51499/22890/207/4157/440275/11011/4836/1785	158	BP	group1
GO:1905330	regulation of morphogenesis of an epithelium	76/4519	180/17381	1.47470646799577e-06	6.51390945712044e-05	5.08126787415489e-05	5704/1951/5711/51804/7040/5691/5216/6928/3217/6909/652/6495/3976/6608/3975/7482/5700/5717/5689/9620/7849/5709/5686/1952/8324/8321/5692/7855/166336/5708/1857/2535/27086/5693/1601/59277/2668/57822/160/81839/6256/84870/5699/5710/4919/7422/25/9500/10082/1855/6239/4300/1173/90102/1499/2260/5154/89958/23198/51339/144165/5701/5695/81792/10427/8323/5702/8322/5719/161/7316/10197/84133/11331/7314/163	76	BP	group1
GO:0036294	cellular response to decreased oxygen levels	83/4519	201/17381	1.48140991988439e-06	6.51390945712044e-05	5.08126787415489e-05	5704/5711/23411/3162/5691/2023/1958/7428/4609/5700/5717/5689/1387/84962/2033/2034/6548/867/5709/3383/8614/5686/4851/571/5692/7248/55662/112398/114990/26608/5581/8837/5708/7015/5366/56776/65018/5034/5693/3091/6839/1978/1869/538/2309/3516/79723/5699/5467/54583/4194/10370/4000/664/5710/25950/7422/2021/1788/4824/3776/4780/596/9463/6546/28996/23198/677/8994/7291/6714/5701/4193/5695/5702/5719/7316/10197/11331/7009/112399/207/7314	83	BP	group1
GO:1903844	regulation of cellular response to transforming growth factor beta stimulus	50/4519	105/17381	1.48393456230937e-06	6.51390945712044e-05	5.08126787415489e-05	3675/2734/23411/55612/7040/6498/7057/4092/4087/2201/201163/4091/7048/3622/114990/23592/8837/6868/2348/6935/3309/5494/6794/4088/80139/283149/1601/56937/5170/54778/51592/1745/10370/26036/2022/25805/4221/6497/10755/7041/27122/28996/23089/7316/50515/10273/7314/9110/5300/1785	50	BP	group1
GO:0014020	primary neural tube formation	46/4519	94/17381	1.48412705076584e-06	6.51390945712044e-05	5.08126787415489e-05	7040/5216/2648/652/5914/4040/9620/10395/133/8321/57619/7248/54910/2348/1857/7798/2535/8092/8289/3091/6491/10522/57822/23654/7042/51684/8543/653/25/6385/65979/84678/7403/6497/1855/9585/7289/2909/29072/9839/7291/144165/10427/8323/7189/7408	46	BP	group1
GO:0022613	ribonucleoprotein complex biogenesis	166/4519	464/17381	1.55237582544337e-06	6.76408394086305e-05	5.27642004437504e-05	54700/23411/6634/3320/1983/27161/26574/9733/4848/705/6209/22868/10199/88745/79922/25926/23378/26284/51388/55226/9816/54606/92856/96764/10436/6433/57472/55011/79066/56902/1656/84273/55341/6636/6895/90381/28987/9775/5433/129563/6167/29777/64434/79833/25929/5822/103/6159/10569/25879/7248/5036/10421/27258/55006/79863/9416/90441/57647/6137/65095/81875/1453/55272/27079/54512/50628/115752/23212/26121/26168/8607/27341/55164/55505/10528/51154/55794/55299/6839/153443/23076/6633/23405/6158/25873/124995/7375/65083/9188/23481/54853/1454/1778/51018/51093/8661/23195/1736/11218/22984/6838/64794/23404/192670/6732/51042/9790/90121/7536/79707/10557/255967/55623/6628/10171/23521/6733/10658/9908/6235/10521/25980/1654/7514/23160/6160/8602/6147/55636/117246/27316/54680/118460/26164/23064/64282/8994/11102/22907/6234/9169/8568/6431/83939/51491/55696/9724/90459/10978/54881/4839/131870/5901/636/6430/113000/55239/10073/708/4927/27043/10775/79760/84769/9221	166	BP	group1
GO:0019058	viral life cycle	119/4519	313/17381	1.66511037344814e-06	7.20309976657816e-05	5.61888059377879e-05	128866/57617/1655/56829/1948/5119/6737/23225/9883/100101267/11097/3685/3839/9972/1656/3383/6895/79720/5371/5045/4864/1956/4851/117854/5903/7342/3837/103/3678/5806/3693/5479/290/81603/5093/85363/8815/84875/339122/9475/7706/3609/4928/79643/3838/5034/23367/1488/949/9474/3836/5817/10762/128637/7405/10475/1969/7415/11060/8021/89853/81559/6993/64710/9213/50848/5586/24138/3434/6780/80149/6732/9397/23279/1487/6733/91782/596/10410/1654/7514/5861/22954/57506/1605/2621/7037/23636/3688/1508/10206/8692/104/11043/286827/201626/51193/10318/26762/57132/63901/5091/79581/3312/89849/7316/51271/6510/5901/9798/8812/3949/3690/440275/4927/7314/6829/27243/9712	119	BP	group1
GO:2000144	positive regulation of DNA-templated transcription, initiation	19/4519	27/17381	1.73667538679118e-06	7.45902078626814e-05	5.81851543123423e-05	5704/6928/5700/6722/2963/4286/9774/3725/1499/22976/6872/1385/23064/7291/8061/5701/10923/5702/55832	19	BP	group1
GO:0043487	regulation of RNA stability	69/4519	160/17381	1.78218629911663e-06	7.60020299048814e-05	5.92864662102552e-05	5704/5711/5691/23435/5700/5717/5689/5976/5709/5686/8531/678/5692/9261/56339/5708/10949/54512/4904/5693/23367/1869/2668/1981/7529/9967/10492/5699/8021/23381/5710/1736/26135/23404/80149/10644/57721/114609/7534/23589/8570/7514/399664/4615/23198/9698/118460/677/3192/6418/5701/8125/51441/10236/201626/170506/5695/167227/253943/5702/5719/3312/7316/10197/23293/23034/207/7314/7538	69	BP	group1
GO:0071166	ribonucleoprotein complex localization	59/4519	131/17381	1.81018446042787e-06	7.66523884545971e-05	5.97937876624655e-05	6209/23225/29107/9883/100101267/11097/96764/9972/5976/22794/9785/9775/5433/5903/55677/10569/7248/51634/6432/6830/23212/26121/55339/10212/4928/9939/9877/1984/6428/10762/84271/65083/3181/26019/8021/23381/26097/9295/4116/6429/51042/23279/23049/10921/7514/29072/84811/23636/7884/22916/11338/6431/56943/54890/5901/23293/6430/11269/4927	59	BP	group1
GO:2001234	negative regulation of apoptotic signaling pathway	86/4519	211/17381	1.83803105427529e-06	7.72872778276735e-05	6.02890421630526e-05	4335/54700/23411/4282/7494/3162/5054/7466/2023/6615/652/5894/8737/7057/3685/55011/960/90/3655/3383/55023/8795/8531/57630/84447/3148/9529/8772/3622/5598/57805/8837/7015/6478/117584/637/666/65018/3301/3091/5329/55031/54978/2668/8717/2017/246330/10488/3064/63979/5663/1612/51530/8682/80196/4000/9181/4170/653/5770/51060/8829/598/10771/841/10105/1499/4780/754/596/1654/5970/22954/57448/9709/6198/6714/54929/4193/90993/4722/7186/10197/51499/7009/207	86	BP	group1
GO:0007050	cell cycle arrest	99/4519	251/17381	1.88044186302002e-06	7.85215064051346e-05	6.12518197486638e-05	23645/4282/10668/7040/595/1027/4848/3398/1843/3624/6659/3659/92335/23378/10514/4853/1019/51719/9238/6498/4609/7057/580/57472/5310/1031/2033/1021/1620/1017/5371/10769/4851/123720/51422/323/7248/1877/5036/57521/835/55904/8851/811/84687/5494/6794/10498/4088/2810/1982/2305/1869/5496/79648/85456/5325/7042/4194/28956/1647/1718/25/64121/1025/7027/8451/5111/1874/5621/10670/4824/55835/208/9585/11180/6300/6790/2852/3265/10634/8454/2621/8872/2081/7709/51512/324/4193/3623/3276/7316/4850/51499/1649/8812/440275/64223/7314	99	BP	group1
GO:0006473	protein acetylation	76/4519	181/17381	1.90090058266216e-06	7.8828380714121e-05	6.14912014253544e-05	23411/23774/7040/2648/1962/80218/6659/3976/23558/10902/26122/11143/23326/55011/1387/2033/10664/7994/201163/10629/55677/80155/4204/55689/55167/93624/3054/6879/84289/5187/80314/8607/57634/9913/79829/9474/10847/55683/8295/27154/11091/9643/8861/27097/90780/57673/1810/55257/26036/9329/23522/8473/51230/54107/10524/675/1487/25942/339287/55209/22976/10411/8648/7862/408/79903/6872/151507/7291/6418/4191/23741/4297/122830/10626/53615	76	BP	group1
GO:0036293	response to decreased oxygen levels	130/4519	349/17381	1.99529578836298e-06	8.21761203796343e-05	6.41026534458936e-05	5704/5711/23411/3162/7040/5691/1027/2023/1958/64428/5894/81/7428/4609/7057/5700/1535/5717/5689/1387/84962/5465/2033/2034/6548/867/5709/3383/8614/6722/22937/5371/5686/4851/133/7424/2071/571/5692/7048/7248/55662/7184/4204/112398/114990/26608/5581/54541/7423/8837/5708/7351/7015/6868/4323/5366/56776/65018/4088/5034/5693/3091/6839/2185/1978/1869/538/2309/2113/3516/79723/4763/5058/5699/9361/5467/54583/5664/7042/4194/10370/481/1490/7391/4000/664/5710/7412/25950/7422/2021/5351/4524/1788/4824/3709/3776/4780/9777/596/1471/9463/3163/6546/28996/23198/3939/1385/677/8994/7291/6714/5328/5701/5352/4193/5695/329/3297/5702/5719/7316/10197/54890/11331/7009/112399/207/7314	130	BP	group1
GO:0016197	endosomal transport	104/4519	267/17381	2.06614486090098e-06	8.4515163595902e-05	6.5927257430539e-05	27252/83874/85377/128866/30844/57617/29886/9527/11021/9784/51209/90196/50632/9779/84313/10228/63971/55745/9727/23295/30846/57679/200576/79720/9905/375/388/27147/112936/57724/10618/8907/7109/55658/151636/22853/164/84079/257364/124997/27072/392/23339/63893/10938/51272/79643/22906/23258/66008/9765/10123/1601/51479/112574/5962/29062/8218/160/8943/30849/10807/7415/55681/89853/144717/8729/57706/51552/19/8878/1203/163486/9392/63915/91782/9980/79778/7840/26000/10042/967/9179/25930/388552/55275/10139/57533/6714/10043/84067/9827/8675/9367/10652/57182/91056/7316/51271/23085/8766/7314/55111/27243	104	BP	group1
GO:0034332	adherens junction organization	56/4519	123/17381	2.16260728386341e-06	8.78632270126396e-05	6.85389619978332e-05	57662/87/7414/1445/9253/7057/23603/4092/84962/6548/118/1004/1000/10395/123720/7248/9344/4323/9475/51762/4088/80139/342184/23396/2185/5318/5170/5962/5817/2017/8394/6904/1500/8861/5796/8874/7422/25/9231/6385/8829/55920/1832/11228/90102/1499/596/6093/5795/204851/25930/6714/5747/3987/1613/23499	56	BP	group1
GO:0038127	ERBB signaling pathway	66/4519	152/17381	2.22312841849274e-06	8.97159139623951e-05	6.99841768477829e-05	9052/9564/26469/3320/1445/7040/11140/1839/8440/5335/2069/5782/9026/84313/51196/64285/2549/5290/867/5286/1956/55294/3672/55658/7039/819/84632/9655/6868/57142/79643/3092/2185/5329/1796/5170/3516/351/5663/89853/6464/27246/8874/25/10253/54206/79651/5781/868/122809/2852/5829/3265/5795/23636/6654/84619/6714/3084/5747/7316/5641/207/10273/7314/2064	66	BP	group1
GO:0021915	neural tube development	68/4519	158/17381	2.30089870666669e-06	9.14615903231055e-05	7.13459165631934e-05	7040/5216/2648/3280/6659/652/6608/3169/5914/4040/5310/9620/10512/3705/10395/4851/133/8321/57619/7248/55626/54910/2348/1857/7798/2535/8092/8289/26005/3091/6491/10522/2736/57822/4763/5663/1969/23654/7042/5362/92344/23432/51684/8543/653/25/6385/6789/65979/84678/7403/6497/1855/26146/9585/7289/2909/29072/51339/9839/677/7291/144165/10427/8323/7189/7408/140467	68	BP	group1
GO:0044089	positive regulation of cellular component biogenesis	174/4519	493/17381	2.31017011351296e-06	9.14615903231055e-05	7.13459165631934e-05	7984/5704/997/3038/7040/5216/6928/1027/4848/8440/5997/23433/25940/10174/11135/5880/9026/6382/23647/6117/10097/5700/57472/55011/84962/22930/2932/57606/57600/3383/6722/347902/8396/10733/375/7013/10435/2071/123720/4690/84464/10602/10152/382/7248/23300/81565/81620/4204/5581/53407/153241/96459/23613/285590/5366/637/64787/386724/65018/10615/8408/125170/5345/26050/4088/23768/342184/129293/23580/55704/2185/389/2963/538/1981/2017/4771/9639/4286/81873/9774/3064/5058/7415/4926/1778/23187/6249/142/10092/1490/84722/3725/23394/7422/25/9231/6385/1902/2048/8829/8451/5305/22883/375790/255967/5789/7341/10458/8655/8936/57175/90102/84299/11346/3373/1499/9738/5829/3265/4233/6093/79734/9463/22976/2909/202018/10411/29899/23160/56907/5795/1605/23636/22871/6872/1385/9530/10552/989/23064/627/7291/10013/6714/23075/8061/5601/2965/324/5701/22865/653857/10923/57451/50807/3297/441381/5702/7162/89795/79837/3987/55832/54849/64223/10273/57555/147381/10801/7408/1785/27243	174	BP	group1
GO:0001843	neural tube closure	43/4519	87/17381	2.31201758342126e-06	9.14615903231055e-05	7.13459165631934e-05	7040/5216/2648/652/5914/4040/9620/10395/133/8321/57619/7248/54910/2348/1857/2535/8092/8289/6491/10522/57822/23654/7042/51684/8543/25/6385/65979/84678/7403/6497/1855/9585/7289/2909/29072/9839/7291/144165/10427/8323/7189/7408	43	BP	group1
GO:0071456	cellular response to hypoxia	80/4519	194/17381	2.42188070263431e-06	9.51814945420922e-05	7.424768084581e-05	5704/5711/23411/3162/5691/2023/1958/7428/4609/5700/5717/5689/1387/84962/2033/2034/6548/5709/3383/8614/5686/4851/571/5692/55662/112398/114990/26608/5581/8837/5708/7015/5366/56776/65018/5034/5693/3091/6839/1978/1869/538/2309/3516/79723/5699/5467/54583/4194/10370/4000/664/5710/25950/7422/2021/1788/4824/3776/4780/596/6546/28996/23198/677/8994/7291/6714/5701/4193/5695/5702/5719/7316/10197/11331/7009/112399/207/7314	80	BP	group1
GO:0006354	DNA-templated transcription, elongation	59/4519	132/17381	2.45014813011384e-06	9.56671474439905e-05	7.46265213109179e-05	8621/11198/54623/221830/22936/4298/904/8312/8178/84172/23476/25885/27125/5433/2960/2071/3150/55677/9150/123169/51082/57805/10849/6879/6830/165918/2963/9013/25920/7343/83860/2074/8861/9646/9533/1025/9025/6873/4300/10771/7469/23168/2962/29072/905/9400/6872/51755/5435/3192/22916/2965/10102/6884/5441/2957/8812/84337/6829	59	BP	group1
GO:0045732	positive regulation of protein catabolic process	104/4519	268/17381	2.52258559147776e-06	9.78600462035858e-05	7.63371232300504e-05	996/5704/9817/5711/7494/57761/6449/5691/1075/1027/26271/8554/255488/580/5700/5717/4092/5689/8312/2932/5709/54467/5045/5686/10769/55294/79888/5692/29763/11236/112398/9655/26263/257364/5708/10221/115992/1453/27185/29882/9810/4947/139285/5693/11065/29978/2185/1601/26234/5962/26088/10193/23163/91304/5663/5699/7415/1454/51514/2629/5710/8945/127544/55741/1855/25820/7341/122809/6790/4780/754/23192/8454/152503/22954/23198/51339/6872/9709/51343/55070/10425/51434/144165/324/5701/4193/93974/8754/25976/5695/1050/25897/154214/5747/5702/5719/7316/55743/10197/207/3949/10273/7314	104	BP	group1
GO:0018022	peptidyl-lysine methylation	53/4519	115/17381	2.55005599968552e-06	9.82915815776221e-05	7.66737485465499e-05	23411/9757/58508/55011/9739/8726/9869/80854/55677/80335/8085/4204/54790/200424/79918/7799/55904/6830/63925/10782/84193/6839/3720/3006/64324/79723/11091/9646/55870/90780/57673/9682/6018/546/8473/4221/7403/79091/23168/1499/54880/84444/22976/55818/29072/151194/11137/55183/79813/51742/4297/22823/23067	53	BP	group1
GO:1902749	regulation of cell cycle G2/M phase transition	83/4519	204/17381	2.99643992281611e-06	0.000114761740483397	8.95215306474596e-05	5704/5711/3320/5691/595/7277/63967/7283/93323/1019/5700/5717/5689/23476/7531/5709/1021/1017/90381/10733/5686/22981/22897/5692/22974/993/4204/7532/5708/1453/80169/9212/5693/55031/10383/351/641/84936/10142/5699/55755/5116/1454/1778/91603/1063/51514/4751/9928/5710/10121/55920/54801/8481/22995/55835/8655/80174/25942/6790/9738/54820/11190/22976/7840/8454/51347/23198/8317/51512/5701/5695/9793/5702/5719/7316/9702/10197/8766/7314/80279/55125/22809	83	BP	group1
GO:2001020	regulation of response to DNA damage stimulus	74/4519	177/17381	3.12264518082126e-06	0.000118838389065052	9.27015784526286e-05	1407/23411/4282/1655/8914/6615/7014/6498/4609/51588/960/7158/10721/5371/57332/1956/5531/9320/1054/151636/161742/254225/4968/3622/10116/5883/57805/5366/637/165918/7334/80311/79184/55137/842/1859/55031/2305/9774/200734/63979/55159/84893/142/8444/4170/7398/7335/138151/25/1025/9025/8451/598/51720/5111/4824/4487/22891/754/22976/3146/24144/29072/22954/9400/7291/55183/54929/4193/3297/3014/131870/51499	74	BP	group1
GO:0051403	stress-activated MAPK cascade	101/4519	260/17381	3.31469336809215e-06	0.00012528719222842	9.77320592347876e-05	7984/4616/10454/8767/10392/1845/5911/55504/23162/4294/83605/4609/8737/57551/8312/9618/79594/939/3480/9611/10550/1956/2043/57630/8324/392255/9261/7855/136/54910/260425/90441/9344/4296/10221/1857/10494/5187/4281/7334/3735/65018/11221/5345/3301/2185/7477/4077/2305/351/6416/1399/2074/5058/4215/4216/7042/23328/1490/8945/1647/5770/7335/64170/7422/2889/80149/60401/4221/257397/10771/114609/3265/5609/23239/3146/28996/8454/51347/51339/9448/9839/2081/677/8517/28988/5601/3156/3551/7189/3276/8322/7316/23118/7186/4055/207/4293/7314/2873/7538	101	BP	group1
