anno	seqnames	start	end	width	peak	groupname	gene_type	gene_name	location	transcriptID
CDS (ENST00000265713.2, CDS 16 of 16, 600bp)	chr8	41905961	41906185	225	chr8:41905961-41906185|Locus_7146	group1	protein_coding	KAT6A	CDS	ENST00000265713.2
CDS (ENST00000265713.2, CDS 3 of 16, 603bp)	chr8	41795085	41798632	3548	chr8:41795085-41798632|Locus_7147	group1	protein_coding	KAT6A	CDS	ENST00000265713.2
CDS (ENST00000265713.2, CDS 1 of 16, 2663bp)	chr8	41791697	41791896	200	chr8:41791697-41791896|Locus_7148	group1	protein_coding	KAT6A	CDS	ENST00000265713.2
CDS (ENST00000265713.2, CDS 1 of 16, 2663bp)	chr8	41791122	41791396	275	chr8:41791122-41791396|Locus_7149	group1	protein_coding	KAT6A	CDS	ENST00000265713.2
CDS (ENST00000265713.2, CDS 1 of 16, 2663bp)	chr8	41789597	41790521	925	chr8:41789597-41790521|Locus_7150	group1	protein_coding	KAT6A	CDS	ENST00000265713.2
CDS (ENST00000265728.1, CDS 12 of 12, 976bp)	chr7	87536925	87536974	50	chr7:87536925-87536974|Locus_615	group1	protein_coding	DBF4	CDS	ENST00000265728.1
CDS (ENST00000265732.5, CDS 4 of 5, 569bp)	chr7	92164013	92164212	200	chr7:92164013-92164212|Locus_7537	group1	protein_coding	RBM48	CDS	ENST00000265732.5
UTR3 (ENST00000265734.4)	chr7	92244210	92244384	175	chr7:92244210-92244384|Locus_342	group1	protein_coding	CDK6	UTR3	ENST00000265734.4
CDS (ENST00000265742.3, CDS 19 of 19, 738bp)	chr7	92027693	92028042	350	chr7:92027693-92028042|Locus_4671	group1	protein_coding	ANKIB1	CDS	ENST00000265742.3
CDS (ENST00000265742.3, CDS 19 of 19, 738bp)	chr7	92028218	92028417	200	chr7:92028218-92028417|Locus_4672	group1	protein_coding	ANKIB1	CDS	ENST00000265742.3
CDS (ENST00000265807.3, CDS 1 of 9, 181bp)	chr8	19176997	19190497	13501	chr8:19176997-19190497|Locus_6021	group1	protein_coding	SH2D4A	CDS	ENST00000265807.3
UTR3 (ENST00000265807.3)	chr8	19252727	19252851	125	chr8:19252727-19252851|Locus_6022	group1	protein_coding	SH2D4A	UTR3	ENST00000265807.3
UTR3 (ENST00000265807.3)	chr8	19253127	19253326	200	chr8:19253127-19253326|Locus_6023	group1	protein_coding	SH2D4A	UTR3	ENST00000265807.3
CDS (ENST00000265849.7, CDS 5 of 15, 862bp)	chr7	6026697	6026996	300	chr7:6026697-6026996|Locus_4631	group1	protein_coding	PMS2	CDS	ENST00000265849.7
UTR5 (ENST00000265866.7)	chr10	70091893	70096974	5082	chr10:70091893-70096974|Locus_3498	group1	protein_coding	HNRNPH3	UTR5	ENST00000265866.7
CDS (ENST00000265896.5, CDS 1 of 11, 291bp)	chr8	126011445	126011844	400	chr8:126011445-126011844|Locus_6454	group1	protein_coding	SQLE	CDS	ENST00000265896.5
CDS (ENST00000265909.4, CDS 11 of 11, 1674bp)	chr11	130785781	130785980	200	chr11:130785781-130785980|Locus_3839	group1	protein_coding	SNX19	CDS	ENST00000265909.4
CDS (ENST00000265909.4, CDS 11 of 11, 1674bp)	chr11	130784881	130785205	325	chr11:130784881-130785205|Locus_3840	group1	protein_coding	SNX19	CDS	ENST00000265909.4
CDS (ENST00000265909.4, CDS 11 of 11, 1674bp)	chr11	130784206	130784605	400	chr11:130784206-130784605|Locus_3841	group1	protein_coding	SNX19	CDS	ENST00000265909.4
CDS (ENST00000265922.3, CDS 1 of 7, 1141bp)	chr9	121929958	121930232	275	chr9:121929958-121930232|Locus_1539	group1	protein_coding	BRINP1	CDS	ENST00000265922.3
CDS (ENST00000265922.3, CDS 1 of 7, 1141bp)	chr9	121929608	121929907	300	chr9:121929608-121929907|Locus_1540	group1	protein_coding	BRINP1	CDS	ENST00000265922.3
CDS (ENST00000265922.3, CDS 1 of 7, 1141bp)	chr9	121929183	121929532	350	chr9:121929183-121929532|Locus_1541	group1	protein_coding	BRINP1	CDS	ENST00000265922.3
CDS (ENST00000265970.7, CDS 32 of 32, 1065bp)	chr11	17190917	17191141	225	chr11:17190917-17191141|Locus_4555	group1	protein_coding	PIK3C2A	CDS	ENST00000265970.7
CDS (ENST00000265970.7, CDS 32 of 32, 1065bp)	chr11	17190317	17190541	225	chr11:17190317-17190541|Locus_4556	group1	protein_coding	PIK3C2A	CDS	ENST00000265970.7
CDS (ENST00000266022.4, CDS 2 of 20, 1279bp)	chr3	50004986	50005535	550	chr3:50004986-50005535|Locus_321	group1	protein_coding	RBM6	CDS	ENST00000266022.4
CDS (ENST00000266022.4, CDS 2 of 20, 1279bp)	chr3	50005986	50009495	3510	chr3:50005986-50009495|Locus_322	group1	protein_coding	RBM6	CDS	ENST00000266022.4
CDS (ENST00000266025.3, CDS 2 of 2, 851bp)	chr3	50395945	50396594	650	chr3:50395945-50396594|Locus_687	group1	protein_coding	TMEM115	CDS	ENST00000266025.3
CDS (ENST00000266025.3, CDS 2 of 2, 851bp)	chr3	50395795	50395869	75	chr3:50395795-50395869|Locus_688	group1	protein_coding	TMEM115	CDS	ENST00000266025.3
CDS (ENST00000266025.3, CDS 1 of 2, 205bp)	chr3	50392180	50392804	625	chr3:50392180-50392804|Locus_689	group1	protein_coding	TMEM115	CDS	ENST00000266025.3
UTR3 (ENST00000266069.3)	chr20	61576276	61576600	325	chr20:61576276-61576600|Locus_4890	group1	protein_coding	GID8	UTR3	ENST00000266069.3
CDS (ENST00000266070.4, CDS 14 of 14, 839bp)	chr20	61538671	61542387	3717	chr20:61538671-61542387|Locus_695	group1	protein_coding	DIDO1	CDS	ENST00000266070.4
CDS (ENST00000266070.4, CDS 11 of 14, 214bp)	chr20	61536925	61537249	325	chr20:61536925-61537249|Locus_696	group1	protein_coding	DIDO1	CDS	ENST00000266070.4
CDS (ENST00000266070.4, CDS 1 of 14, 3182bp)	chr20	61512490	61513089	600	chr20:61512490-61513089|Locus_699	group1	protein_coding	DIDO1	CDS	ENST00000266070.4
CDS (ENST00000266070.4, CDS 1 of 14, 3182bp)	chr20	61510415	61512314	1900	chr20:61510415-61512314|Locus_700	group1	protein_coding	DIDO1	CDS	ENST00000266070.4
CDS (ENST00000266269.5, CDS 5 of 5, 1271bp)	chr22	31740458	31741332	875	chr22:31740458-31741332|Locus_2631	group1	protein_coding	PATZ1	CDS	ENST00000266269.5
CDS (ENST00000266542.4, CDS 1 of 6, 773bp)	chr12	7249471	7249670	200	chr12:7249471-7249670|Locus_4372	group1	protein_coding	C1RL	CDS	ENST00000266542.4
CDS (ENST00000266542.4, CDS 1 of 6, 773bp)	chr12	7248821	7249420	600	chr12:7248821-7249420|Locus_4373	group1	protein_coding	C1RL	CDS	ENST00000266542.4
Intron (ENST00000266557.3, intron 2 of 5)	chr12	6557063	6557137	75	chr12:6557063-6557137|Locus_6493	group1	protein_coding	CD27	Intron	ENST00000266557.3
CDS (ENST00000266581.4, CDS 1 of 1, 1569bp)	chr12	47472315	47472839	525	chr12:47472315-47472839|Locus_3614	group1	protein_coding	AMIGO2	CDS	ENST00000266581.4
CDS (ENST00000266581.4, CDS 1 of 1, 1569bp)	chr12	47471365	47472164	800	chr12:47471365-47472164|Locus_3615	group1	protein_coding	AMIGO2	CDS	ENST00000266581.4
CDS (ENST00000266604.2, CDS 1 of 2, 179bp)	chr12	66517449	66517648	200	chr12:66517449-66517648|Locus_4484	group1	protein_coding	LLPH	CDS	ENST00000266604.2
CDS (ENST00000266643.5, CDS 4 of 4, 335bp)	chr12	58152463	58153212	750	chr12:58152463-58153212|Locus_8368	group1	protein_coding	MARCH9	CDS	ENST00000266643.5
CDS (ENST00000266735.5, CDS 1 of 4, 3bp)	chr12	96252784	96254999	2216	chr12:96252784-96254999|Locus_6397	group1	protein_coding	SNRPF	CDS	ENST00000266735.5
CDS (ENST00000266754.5, CDS 8 of 8, 1329bp)	chr12	101017896	101018070	175	chr12:101017896-101018070|Locus_3166	group1	protein_coding	GAS2L3	CDS	ENST00000266754.5
CDS (ENST00000266754.5, CDS 8 of 8, 1329bp)	chr12	101018096	101018270	175	chr12:101018096-101018270|Locus_3167	group1	protein_coding	GAS2L3	CDS	ENST00000266754.5
CDS (ENST00000266754.5, CDS 8 of 8, 1329bp)	chr12	101018421	101018685	265	chr12:101018421-101018685|Locus_3168	group1	protein_coding	GAS2L3	CDS	ENST00000266754.5
CDS (ENST00000266771.5, CDS 1 of 8, 161bp)	chr12	129278489	129278763	275	chr12:129278489-129278763|Locus_1008	group1	protein_coding	SLC15A4	CDS	ENST00000266771.5
CDS (ENST00000266987.2, CDS 9 of 9, 158bp)	chr12	53899891	53900215	325	chr12:53899891-53900215|Locus_6532	group1	protein_coding	TARBP2	CDS	ENST00000266987.2
CDS (ENST00000267202.2, CDS 4 of 4, 111bp)	chr12	123355499	123380563	25065	chr12:123355499-123380563|Locus_7035	group1	protein_coding	VPS37B	CDS	ENST00000267202.2
CDS (ENST00000267202.2, CDS 1 of 4, 492bp)	chr12	123351725	123352049	325	chr12:123351725-123352049|Locus_7036	group1	protein_coding	VPS37B	CDS	ENST00000267202.2
UTR3 (ENST00000267202.2)	chr12	123351275	123351624	350	chr12:123351275-123351624|Locus_7037	group1	protein_coding	VPS37B	UTR3	ENST00000267202.2
UTR3 (ENST00000267202.2)	chr12	123349925	123350324	400	chr12:123349925-123350324|Locus_7038	group1	protein_coding	VPS37B	UTR3	ENST00000267202.2
CDS (ENST00000267294.4, CDS 1 of 2, 443bp)	chr13	100617550	100617799	250	chr13:100617550-100617799|Locus_7876	group1	protein_coding	ZIC5	CDS	ENST00000267294.4
CDS (ENST00000267328.3, CDS 1 of 2, 533bp)	chr13	111175763	111176112	350	chr13:111175763-111176112|Locus_5177	group1	protein_coding	RAB20	CDS	ENST00000267328.3
CDS (ENST00000267339.2, CDS 3 of 6, 236bp)	chr13	111545256	111545430	175	chr13:111545256-111545430|Locus_5154	group1	protein_coding	ANKRD10	CDS	ENST00000267339.2
CDS (ENST00000267339.2, CDS 1 of 6, 476bp)	chr13	111531862	111532386	525	chr13:111531862-111532386|Locus_5155	group1	protein_coding	ANKRD10	CDS	ENST00000267339.2
UTR3 (ENST00000267377.2)	chr14	38679878	38680002	125	chr14:38679878-38680002|Locus_6475	group1	protein_coding	SSTR1	UTR3	ENST00000267377.2
CDS (ENST00000267615.6, CDS 1 of 10, 344bp)	chr14	93407730	93408079	350	chr14:93407730-93408079|Locus_3685	group1	protein_coding	ITPK1	CDS	ENST00000267615.6
CDS (ENST00000267622.4, CDS 11 of 21, 3030bp)	chr14	92469781	92469830	50	chr14:92469781-92469830|Locus_8379	group1	protein_coding	TRIP11	CDS	ENST00000267622.4
UTR3 (ENST00000267812.3)	chr15	44096933	44097207	275	chr15:44096933-44097207|Locus_3969	group1	protein_coding	MFAP1	UTR3	ENST00000267812.3
CDS (ENST00000267814.9, CDS 1 of 9, 66bp)	chr15	45315477	45335524	20048	chr15:45315477-45335524|Locus_6413	group1	protein_coding	SORD	CDS	ENST00000267814.9
CDS (ENST00000267884.6, CDS 5 of 5, 24bp)	chr15	40330524	40331323	800	chr15:40330524-40331323|Locus_6460	group1	protein_coding	SRP14	CDS	ENST00000267884.6
CDS (ENST00000267890.6, CDS 3 of 14, 589bp)	chr15	43067545	43067619	75	chr15:43067545-43067619|Locus_1335	group1	protein_coding	TTBK2	CDS	ENST00000267890.6
UTR5 (ENST00000267984.2)	chr15	81293470	81293819	350	chr15:81293470-81293819|Locus_5865	group1	protein_coding	MESDC1	UTR5	ENST00000267984.2
UTR5 (ENST00000267984.2)	chr15	81293920	81294569	650	chr15:81293920-81294569|Locus_5866	group1	protein_coding	MESDC1	UTR5	ENST00000267984.2
CDS (ENST00000267984.2, CDS 1 of 1, 1089bp)	chr15	81294820	81295894	1075	chr15:81294820-81295894|Locus_5867	group1	protein_coding	MESDC1	CDS	ENST00000267984.2
CDS (ENST00000268035.6, CDS 2 of 21, 546bp)	chr15	99251047	99434638	183592	chr15:99251047-99434638|Locus_3617	group1	protein_coding	IGF1R	CDS	ENST00000268035.6
CDS (ENST00000268035.6, CDS 21 of 21, 382bp)	chr15	99500453	99501002	550	chr15:99500453-99501002|Locus_3618	group1	protein_coding	IGF1R	CDS	ENST00000268035.6
UTR3 (ENST00000268035.6)	chr15	99501328	99501802	475	chr15:99501328-99501802|Locus_3619	group1	protein_coding	IGF1R	UTR3	ENST00000268035.6
UTR3 (ENST00000268035.6)	chr15	99504953	99505152	200	chr15:99504953-99505152|Locus_3620	group1	protein_coding	IGF1R	UTR3	ENST00000268035.6
UTR3 (ENST00000268035.6)	chr15	99505803	99506002	200	chr15:99505803-99506002|Locus_3621	group1	protein_coding	IGF1R	UTR3	ENST00000268035.6
CDS (ENST00000268059.6, CDS 8 of 8, 780bp)	chr15	74327869	74328218	350	chr15:74327869-74328218|Locus_4619	group1	protein_coding	PML	CDS	ENST00000268059.6
CDS (ENST00000268138.7, CDS 20 of 22, 2164bp)	chr15	90167717	90167991	275	chr15:90167717-90167991|Locus_8139	group1	protein_coding	TICRR	CDS	ENST00000268138.7
CDS (ENST00000268138.7, CDS 20 of 22, 2164bp)	chr15	90168192	90168291	100	chr15:90168192-90168291|Locus_8140	group1	protein_coding	TICRR	CDS	ENST00000268138.7
CDS (ENST00000268138.7, CDS 20 of 22, 2164bp)	chr15	90168592	90169016	425	chr15:90168592-90169016|Locus_8141	group1	protein_coding	TICRR	CDS	ENST00000268138.7
UTR3 (ENST00000268138.7)	chr15	90170360	90170459	100	chr15:90170360-90170459|Locus_8142	group1	protein_coding	TICRR	UTR3	ENST00000268138.7
UTR3 (ENST00000268154.4)	chr15	90623144	90623318	175	chr15:90623144-90623318|Locus_3708	group1	protein_coding	ZNF710	UTR3	ENST00000268154.4
CDS (ENST00000268171.3, CDS 15 of 15, 593bp)	chr15	91424633	91425607	975	chr15:91424633-91425607|Locus_4238	group1	protein_coding	FURIN	CDS	ENST00000268171.3
CDS (ENST00000268206.7, CDS 3 of 19, 959bp)	chr15	82431157	82444178	13022	chr15:82431157-82444178|Locus_6988	group1	protein_coding	EFTUD1	CDS	ENST00000268206.7
UTR3 (ENST00000268261.4)	chr16	8941745	8942019	275	chr16:8941745-8942019|Locus_4620	group1	protein_coding	PMM2	UTR3	ENST00000268261.4
UTR3 (ENST00000268261.4)	chr16	8942145	8942919	775	chr16:8942145-8942919|Locus_4621	group1	protein_coding	PMM2	UTR3	ENST00000268261.4
UTR3 (ENST00000268261.4)	chr16	8943020	8943194	175	chr16:8943020-8943194|Locus_4622	group1	protein_coding	PMM2	UTR3	ENST00000268261.4
CDS (ENST00000268383.2, CDS 1 of 5, 859bp)	chr16	22357832	22359131	1300	chr16:22357832-22359131|Locus_408	group1	protein_coding	CDR2	CDS	ENST00000268383.2
CDS (ENST00000268489.5, CDS 1 of 9, 1685bp)	chr16	72822386	72822435	50	chr16:72822386-72822435|Locus_4086	group1	protein_coding	ZFHX3	CDS	ENST00000268489.5
CDS (ENST00000268489.5, CDS 1 of 9, 1685bp)	chr16	72821761	72821885	125	chr16:72821761-72821885|Locus_4087	group1	protein_coding	ZFHX3	CDS	ENST00000268489.5
CDS (ENST00000268607.5, CDS 1 of 4, 40bp)	chr16	87426051	87432472	6422	chr16:87426051-87432472|Locus_7382	group1	protein_coding	MAP1LC3B	CDS	ENST00000268607.5
CDS (ENST00000268616.4, CDS 2 of 13, 1461bp)	chr16	87446182	87446306	125	chr16:87446182-87446306|Locus_2305	group1	protein_coding	ZCCHC14	CDS	ENST00000268616.4
CDS (ENST00000268616.4, CDS 2 of 13, 1461bp)	chr16	87445757	87445981	225	chr16:87445757-87445981|Locus_2306	group1	protein_coding	ZCCHC14	CDS	ENST00000268616.4
CDS (ENST00000268616.4, CDS 2 of 13, 1461bp)	chr16	87445682	87445731	50	chr16:87445682-87445731|Locus_2307	group1	protein_coding	ZCCHC14	CDS	ENST00000268616.4
CDS (ENST00000268616.4, CDS 2 of 13, 1461bp)	chr16	87443452	87445381	1930	chr16:87443452-87445381|Locus_2308	group1	protein_coding	ZCCHC14	CDS	ENST00000268616.4
UTR3 (ENST00000268616.4)	chr16	87440052	87440226	175	chr16:87440052-87440226|Locus_2309	group1	protein_coding	ZCCHC14	UTR3	ENST00000268616.4
UTR3 (ENST00000268655.4)	chr16	3459111	3459235	125	chr16:3459111-3459235|Locus_6819	group1	protein_coding	ZNF174	UTR3	ENST00000268655.4
CDS (ENST00000268668.6, CDS 1 of 4, 130bp)	chr16	2009592	2011189	1598	chr16:2009592-2011189|Locus_4129	group1	protein_coding	NDUFB10	CDS	ENST00000268668.6
UTR3 (ENST00000268695.5)	chr16	88880442	88880791	350	chr16:88880442-88880791|Locus_2791	group1	protein_coding	GALNS	UTR3	ENST00000268695.5
UTR3 (ENST00000268704.2)	chr16	89623783	89624174	392	chr16:89623783-89624174|Locus_6441	group1	protein_coding	SPG7	UTR3	ENST00000268704.2
CDS (ENST00000268712.3, CDS 27 of 45, 508bp)	chr17	16001769	16004846	3078	chr17:16001769-16004846|Locus_8540	group1	protein_coding	NCOR1	CDS	ENST00000268712.3
CDS (ENST00000268712.3, CDS 9 of 45, 129bp)	chr17	15961848	15961897	50	chr17:15961848-15961897|Locus_8541	group1	protein_coding	NCOR1	CDS	ENST00000268712.3
CDS (ENST00000268712.3, CDS 1 of 45, 188bp)	chr17	15935358	15935707	350	chr17:15935358-15935707|Locus_8542	group1	protein_coding	NCOR1	CDS	ENST00000268712.3
UTR3 (ENST00000268758.9)	chr17	26880931	26881205	275	chr17:26880931-26881205|Locus_8430	group1	protein_coding	PIGS	UTR3	ENST00000268758.9
CDS (ENST00000268797.7, CDS 2 of 2, 259bp)	chr16	67719273	67719547	275	chr16:67719273-67719547|Locus_7365	group1	protein_coding	GFOD2	CDS	ENST00000268797.7
CDS (ENST00000268797.7, CDS 1 of 2, 899bp)	chr16	67709811	67714622	4812	chr16:67709811-67714622|Locus_7366	group1	protein_coding	GFOD2	CDS	ENST00000268797.7
CDS (ENST00000268797.7, CDS 1 of 2, 899bp)	chr16	67709161	67709760	600	chr16:67709161-67709760|Locus_7367	group1	protein_coding	GFOD2	CDS	ENST00000268797.7
CDS (ENST00000268797.7, CDS 1 of 2, 899bp)	chr16	67708636	67709060	425	chr16:67708636-67709060|Locus_7368	group1	protein_coding	GFOD2	CDS	ENST00000268797.7
UTR3 (ENST00000268802.5)	chr16	69775882	69776206	325	chr16:69775882-69776206|Locus_3276	group1	protein_coding	NOB1	UTR3	ENST00000268802.5
UTR3 (ENST00000268942.8)	chr17	71244848	71245022	175	chr17:71244848-71245022|Locus_4911	group1	protein_coding	C17orf80	UTR3	ENST00000268942.8
UTR3 (ENST00000268989.3)	chr17	2283084	2283258	175	chr17:2283084-2283258|Locus_8799	group1	protein_coding	SGSM2	UTR3	ENST00000268989.3
CDS (ENST00000269033.3, CDS 1 of 15, 2091bp)	chr17	27959465	27959739	275	chr17:27959465-27959739|Locus_7905	group1	protein_coding	SSH2	CDS	ENST00000269033.3
CDS (ENST00000269033.3, CDS 1 of 15, 2091bp)	chr17	27959040	27959214	175	chr17:27959040-27959214|Locus_7906	group1	protein_coding	SSH2	CDS	ENST00000269033.3
CDS (ENST00000269033.3, CDS 1 of 15, 2091bp)	chr17	27958740	27958789	50	chr17:27958740-27958789|Locus_7907	group1	protein_coding	SSH2	CDS	ENST00000269033.3
CDS (ENST00000269033.3, CDS 1 of 15, 2091bp)	chr17	27957740	27958314	575	chr17:27957740-27958314|Locus_7908	group1	protein_coding	SSH2	CDS	ENST00000269033.3
CDS (ENST00000269141.3, CDS 1 of 16, 207bp)	chr18	25532005	25532204	200	chr18:25532005-25532204|Locus_1	group1	protein_coding	CDH2	CDS	ENST00000269141.3
CDS (ENST00000269143.3, CDS 1 of 17, 219bp)	chr18	12329393	12329667	275	chr18:12329393-12329667|Locus_625	group1	protein_coding	AFG3L2	CDS	ENST00000269143.3
CDS (ENST00000269143.3, CDS 1 of 17, 219bp)	chr18	12329334	12329708	375	chr18:12329334-12329708|Locus_7694	group1	protein_coding	AFG3L2	CDS	ENST00000269143.3
CDS (ENST00000269187.5, CDS 9 of 9, 789bp)	chr18	33706207	33706406	200	chr18:33706207-33706406|Locus_2762	group1	protein_coding	SLC39A6	CDS	ENST00000269187.5
CDS (ENST00000269195.5, CDS 11 of 11, 147bp)	chr18	33289699	33289948	250	chr18:33289699-33289948|Locus_2796	group1	protein_coding	GALNT1	CDS	ENST00000269195.5
UTR3 (ENST00000269228.5)	chr18	21111759	21112033	275	chr18:21111759-21112033|Locus_4184	group1	protein_coding	NPC1	UTR3	ENST00000269228.5
CDS (ENST00000269321.7, CDS 5 of 5, 190bp)	chr17	79827662	79828514	853	chr17:79827662-79828514|Locus_3804	group1	protein_coding	ARHGDIA	CDS	ENST00000269321.7
CDS (ENST00000269321.7, CDS 1 of 5, 200bp)	chr17	79826547	79826796	250	chr17:79826547-79826796|Locus_3805	group1	protein_coding	ARHGDIA	CDS	ENST00000269321.7
CDS (ENST00000269349.3, CDS 12 of 12, 169bp)	chr17	78120599	78120823	225	chr17:78120599-78120823|Locus_8679	group1	protein_coding	EIF4A3	CDS	ENST00000269349.3
UTR3 (ENST00000269373.6)	chr17	80685065	80685239	175	chr17:80685065-80685239|Locus_7021	group1	protein_coding	FN3KRP	UTR3	ENST00000269373.6
CDS (ENST00000269383.3, CDS 1 of 6, 569bp)	chr17	73886616	73887240	625	chr17:73886616-73887240|Locus_1795	group1	protein_coding	TRIM65	CDS	ENST00000269383.3
UTR3 (ENST00000269383.3)	chr17	73886441	73886490	50	chr17:73886441-73886490|Locus_1796	group1	protein_coding	TRIM65	UTR3	ENST00000269383.3
CDS (ENST00000269385.4, CDS 1 of 5, 924bp)	chr17	77768701	77768950	250	chr17:77768701-77768950|Locus_5528	group1	protein_coding	CBX8	CDS	ENST00000269385.4
CDS (ENST00000269385.4, CDS 1 of 5, 924bp)	chr17	77768301	77768575	275	chr17:77768301-77768575|Locus_5529	group1	protein_coding	CBX8	CDS	ENST00000269385.4
CDS (ENST00000269391.6, CDS 2 of 19, 111bp)	chr17	74143584	74149291	5708	chr17:74143584-74149291|Locus_152	group1	protein_coding	RNF157	CDS	ENST00000269391.6
UTR3 (ENST00000269391.6)	chr17	74140934	74141258	325	chr17:74140934-74141258|Locus_894	group1	protein_coding	RNF157	UTR3	ENST00000269391.6
CDS (ENST00000269397.4, CDS 4 of 5, 44bp)	chr17	77809105	77812836	3732	chr17:77809105-77812836|Locus_7861	group1	protein_coding	CBX4	CDS	ENST00000269397.4
CDS (ENST00000269397.4, CDS 1 of 5, 1437bp)	chr17	77807280	77809079	1800	chr17:77807280-77809079|Locus_7862	group1	protein_coding	CBX4	CDS	ENST00000269397.4
CDS (ENST00000269466.3, CDS 3 of 3, 467bp)	chr18	48513158	48513332	175	chr18:48513158-48513332|Locus_3905	group1	protein_coding	ELAC1	CDS	ENST00000269466.3
CDS (ENST00000269499.5, CDS 1 of 14, 939bp)	chr18	60191008	60191307	300	chr18:60191008-60191307|Locus_4819	group1	protein_coding	ZCCHC2	CDS	ENST00000269499.5
CDS (ENST00000269499.5, CDS 13 of 14, 1494bp)	chr18	60241981	60242080	100	chr18:60241981-60242080|Locus_4820	group1	protein_coding	ZCCHC2	CDS	ENST00000269499.5
CDS (ENST00000269499.5, CDS 13 of 14, 1494bp)	chr18	60242106	60242380	275	chr18:60242106-60242380|Locus_4821	group1	protein_coding	ZCCHC2	CDS	ENST00000269499.5
CDS (ENST00000269499.5, CDS 13 of 14, 1494bp)	chr18	60242531	60242780	250	chr18:60242531-60242780|Locus_4822	group1	protein_coding	ZCCHC2	CDS	ENST00000269499.5
UTR3 (ENST00000269534.8)	chr17	39981459	39981533	75	chr17:39981459-39981533|Locus_922	group1	protein_coding	NT5C3B	UTR3	ENST00000269534.8
UTR3 (ENST00000269554.3)	chr17	36924719	36925018	300	chr17:36924719-36925018|Locus_7526	group1	protein_coding	PIP4K2B	UTR3	ENST00000269554.3
UTR3 (ENST00000269554.3)	chr17	36923819	36924568	750	chr17:36923819-36924568|Locus_7527	group1	protein_coding	PIP4K2B	UTR3	ENST00000269554.3
CDS (ENST00000269701.2, CDS 1 of 14, 456bp)	chr19	15465657	15466056	400	chr19:15465657-15466056|Locus_362	group1	protein_coding	AKAP8	CDS	ENST00000269701.2
CDS (ENST00000269856.3, CDS 1 of 1, 2010bp)	chr19	4792978	4793327	350	chr19:4792978-4793327|Locus_5126	group1	protein_coding	FEM1A	CDS	ENST00000269856.3
